product_id	review_id	star_rating	distance_original	distance_opposite	distance_adjusted	similarity_score	product_similarity_score	product_title	review_body
B00MO0OKNW	R1MJV91K0SGMZ9	5.0	0.12079078	0.2667985	0.12079077959060669	0.005435294718120431	0.005435294718120431	iLoveSIA Womens Running Leggings Yoga Pants	What a great pair of running tights. Finding a quality pair of running tights that are not between forty and fifty dollars is very hard to come by. Then finding cheaper tights that will hold up for run and run let alone the first ten minutes is even harder. Good running tights are just that... tight, yet they breathe to allow moisture to escape and keep your dry and cool. Now these do the trick, they keep tight for an entire workout and then some... from the workout to the car to the grocery to the liquor store and then on to home these compressing little tubes of greatness keep on pushing through. No one wants to finish a workout to look in the mirror and see a saggy butt or limp thighs. You want to see that you accomplished something, and even if most of the visual work is done by the pants, just that can keep you coming back to the gym to push out another workout session as you work to obtain that taught physique. The fit on these is perfect, the material is soft and comfortable no matter what the activity and they do not fade, sag or give up on you. For a easy thirteen dollars, give these a shot, see what they can do and how well they fit. Enjoy the comfort of the material and the look of perfection as they give that awesome yoga butt you have been working for.
B00NOU4TNM	RVTPTUJA6KVN8	5.0	0.12086642	0.24455988	0.12086641788482666	0.004812505643872589	0.004812505643872589	No Nonsense Women's Denim Legging	Material is soft and comfortable! Wash and dry well. Retain shape, no baggy knees.
B00CO8I260	RVN6JGLGUULG9	3.0	0.12101036	0.23866999	0.12101036310195923	0.003627292393826531	0.003627292393826531	Women’s Soho Solid Color Capri Leggings (L/XL, Black)	"They slide down easy and tend to be long in the ""crotch"" area."
B005XLTJ6M	R3115JYJBZO1KN	5.0	0.12115896	0.24766326	0.12115895748138428	0.002403798964275783	0.002403798964275783	HUE Women's Ultra Legging with Wide Waistband	These were a great buy, not quite as much suction as with spans but slightly thinner material, still has suction power but overall sleeker look. Great value
B004T9XFYG	RA3KS4TSJN11H	5.0	0.12116587	0.2326712	0.12116587162017822	0.002346869466550938	0.002346869466550938	Duofold Women's Midweight Ankle Length 2 Layer Bottom With Moisture Wicking	Fit as sized. Not too light, not too heavy. Length of legs is good
B00NW9495S	R2PBMKM3LSIT7K	4.0	0.12118268	0.26272392	0.12118268013000488	0.0022084718944959114	0.0022084718944959114	Baleaf Women's Workout Running Yoga Capri Leggings 3/4 Length	They are bigger than they appear when you first pull them out of the package... Fits true to size & the material breaths well
B0085BESG8	R2EWVLNC63P15T	4.0	0.12136996	0.25766027	0.12136995792388916	0.0006664677406056363	0.0006664677406056363	Sub Sports Mens Graduated Compression Leggings Tights Running Base Layer Muscle	The tights are attractive,nice and smooth, and provide good support to the lower body. A reasonable price also. I wish we could make clothing like this in the USA !
B00X8B33RK	R1GNZE0MWL0JUC	5.0	0.12142217	0.26962292	0.1214221715927124	0.00023655187847715364	0.00023655187847715364	Sexy Basics Womens 3 Pack Stretch Cotton Capri Lace Legging Tights	Don't miss this opportunity! Great leggings for great price!Comfy, fit is spot on, orders two other color combinations that haven't arrived yet.
B00JOMNEIK	R2KH8C2OQQ7STX	5.0	0.12143481	0.2523948	0.12143480777740479	0.00013250831366973248	0.0001276005983486539	Nikibiki Women's Nylon 3/4 Smooth Crop Leggings	Purchased navy to match a navy tunic dress. Fits perfectly for smaller sizes, even to  Misses size 14-16. Very comfortable, easy to move in.
B00JOMNEIK	R3L2TL3N0B0GKC	5.0	0.121436	0.25616843	0.12143599987030029	0.0001226928830275753	0.0001276005983486539	Nikibiki Women's Nylon 3/4 Smooth Crop Leggings	The leggings are just as pictured. The fabric is a good quality and very flattering.
B00VYXZW82	R3T800ZB39CSK	5.0	0.1214509	0.27720916	0.12145090103149414	0.0	0.0	iLoveSIA Women's Tight Ankle Capri Cropped Legging	Finally a pair of leggings that are affordable and NOT SEE THROUGH! 10/10 would (and did) buy again!
